poe,country,date,arrivals,arrivals_male,arrivals_female
LTA Kuala Lumpur Terminal 1,EGY,2023-04-01,1098,758,340
LTA Kuala Lumpur Terminal 1,EGY,2023-05-01,1421,1081,340
LTA Kuala Lumpur Terminal 1,EGY,2023-06-01,1404,941,463
LTA Kuala Lumpur Terminal 1,EGY,2023-07-01,1598,941,657
LTA Kuala Lumpur Terminal 1,EGY,2023-08-01,2104,1292,812
LTA Kuala Lumpur Terminal 1,EGY,2023-09-01,1934,1268,666
LTA Kuala Lumpur Terminal 1,EGY,2023-10-01,1900,1292,608
LTA Kuala Lumpur Terminal 1,EGY,2023-11-01,1635,1093,542
LTA Kuala Lumpur Terminal 1,ERI,2020-01-01,28,17,11
LTA Kuala Lumpur Terminal 1,ERI,2020-02-01,25,16,9
LTA Kuala Lumpur Terminal 1,ERI,2020-03-01,3,3,0
LTA Kuala Lumpur Terminal 1,ERI,2020-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,ERI,2020-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,ERI,2020-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,ERI,2020-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,ERI,2020-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,ERI,2020-09-01,0,0,0
LTA Kuala Lumpur Terminal 1,ERI,2020-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,ERI,2020-11-01,0,0,0
LTA Kuala Lumpur Terminal 1,ERI,2020-12-01,0,0,0
LTA Kuala Lumpur Terminal 1,ERI,2021-01-01,0,0,0
LTA Kuala Lumpur Terminal 1,ERI,2021-02-01,1,1,0
LTA Kuala Lumpur Terminal 1,ERI,2021-03-01,2,1,1
LTA Kuala Lumpur Terminal 1,ERI,2021-04-01,1,1,0
LTA Kuala Lumpur Terminal 1,ERI,2021-05-01,2,1,1
LTA Kuala Lumpur Terminal 1,ERI,2021-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,ERI,2021-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,ERI,2021-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,ERI,2021-09-01,1,1,0
LTA Kuala Lumpur Terminal 1,ERI,2021-10-01,2,1,1
LTA Kuala Lumpur Terminal 1,ERI,2021-11-01,1,0,1
LTA Kuala Lumpur Terminal 1,ERI,2021-12-01,4,2,2
LTA Kuala Lumpur Terminal 1,ERI,2022-01-01,1,0,1
LTA Kuala Lumpur Terminal 1,ERI,2022-02-01,3,0,3
LTA Kuala Lumpur Terminal 1,ERI,2022-03-01,5,4,1
LTA Kuala Lumpur Terminal 1,ERI,2022-04-01,9,6,3
LTA Kuala Lumpur Terminal 1,ERI,2022-05-01,8,3,5
LTA Kuala Lumpur Terminal 1,ERI,2022-06-01,5,1,4
LTA Kuala Lumpur Terminal 1,ERI,2022-07-01,5,4,1
LTA Kuala Lumpur Terminal 1,ERI,2022-08-01,7,4,3
LTA Kuala Lumpur Terminal 1,ERI,2022-09-01,13,6,7
LTA Kuala Lumpur Terminal 1,ERI,2022-10-01,18,14,4
LTA Kuala Lumpur Terminal 1,ERI,2022-11-01,13,6,7
LTA Kuala Lumpur Terminal 1,ERI,2022-12-01,9,4,5
LTA Kuala Lumpur Terminal 1,ERI,2023-01-01,10,5,5
LTA Kuala Lumpur Terminal 1,ERI,2023-02-01,5,3,2
LTA Kuala Lumpur Terminal 1,ERI,2023-03-01,22,14,8
LTA Kuala Lumpur Terminal 1,ERI,2023-04-01,14,6,8
LTA Kuala Lumpur Terminal 1,ERI,2023-05-01,3,2,1
LTA Kuala Lumpur Terminal 1,ERI,2023-06-01,21,13,8
LTA Kuala Lumpur Terminal 1,ERI,2023-07-01,9,8,1
LTA Kuala Lumpur Terminal 1,ERI,2023-08-01,31,16,15
LTA Kuala Lumpur Terminal 1,ERI,2023-09-01,17,8,9
LTA Kuala Lumpur Terminal 1,ERI,2023-10-01,12,9,3
LTA Kuala Lumpur Terminal 1,ERI,2023-11-01,22,12,10
LTA Kuala Lumpur Terminal 1,ESP,2020-01-01,1330,837,493
LTA Kuala Lumpur Terminal 1,ESP,2020-02-01,1262,800,462
LTA Kuala Lumpur Terminal 1,ESP,2020-03-01,446,265,181
LTA Kuala Lumpur Terminal 1,ESP,2020-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,ESP,2020-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,ESP,2020-06-01,3,1,2
LTA Kuala Lumpur Terminal 1,ESP,2020-07-01,22,18,4
LTA Kuala Lumpur Terminal 1,ESP,2020-08-01,19,10,9
LTA Kuala Lumpur Terminal 1,ESP,2020-09-01,8,5,3
LTA Kuala Lumpur Terminal 1,ESP,2020-10-01,11,5,6
LTA Kuala Lumpur Terminal 1,ESP,2020-11-01,14,12,2
LTA Kuala Lumpur Terminal 1,ESP,2020-12-01,28,17,11
LTA Kuala Lumpur Terminal 1,ESP,2021-01-01,19,12,7
LTA Kuala Lumpur Terminal 1,ESP,2021-02-01,16,13,3
LTA Kuala Lumpur Terminal 1,ESP,2021-03-01,26,17,9
LTA Kuala Lumpur Terminal 1,ESP,2021-04-01,21,16,5
LTA Kuala Lumpur Terminal 1,ESP,2021-05-01,27,23,4
LTA Kuala Lumpur Terminal 1,ESP,2021-06-01,14,12,2
LTA Kuala Lumpur Terminal 1,ESP,2021-07-01,30,20,10
LTA Kuala Lumpur Terminal 1,ESP,2021-08-01,75,45,30
LTA Kuala Lumpur Terminal 1,ESP,2021-09-01,41,31,10
LTA Kuala Lumpur Terminal 1,ESP,2021-10-01,19,13,6
LTA Kuala Lumpur Terminal 1,ESP,2021-11-01,44,31,13
LTA Kuala Lumpur Terminal 1,ESP,2021-12-01,35,23,12
LTA Kuala Lumpur Terminal 1,ESP,2022-01-01,270,197,73
LTA Kuala Lumpur Terminal 1,ESP,2022-02-01,127,105,22
LTA Kuala Lumpur Terminal 1,ESP,2022-03-01,108,80,28
LTA Kuala Lumpur Terminal 1,ESP,2022-04-01,361,222,139
LTA Kuala Lumpur Terminal 1,ESP,2022-05-01,444,289,155
LTA Kuala Lumpur Terminal 1,ESP,2022-06-01,784,500,284
LTA Kuala Lumpur Terminal 1,ESP,2022-07-01,2105,1088,1017
LTA Kuala Lumpur Terminal 1,ESP,2022-08-01,3165,1601,1564
LTA Kuala Lumpur Terminal 1,ESP,2022-09-01,1393,764,629
LTA Kuala Lumpur Terminal 1,ESP,2022-10-01,1972,1313,659
LTA Kuala Lumpur Terminal 1,ESP,2022-11-01,1095,668,427
LTA Kuala Lumpur Terminal 1,ESP,2022-12-01,868,503,365
LTA Kuala Lumpur Terminal 1,ESP,2023-01-01,925,567,358
LTA Kuala Lumpur Terminal 1,ESP,2023-02-01,819,550,269
LTA Kuala Lumpur Terminal 1,ESP,2023-03-01,1077,651,426
LTA Kuala Lumpur Terminal 1,ESP,2023-04-01,1117,621,496
LTA Kuala Lumpur Terminal 1,ESP,2023-05-01,880,549,331
LTA Kuala Lumpur Terminal 1,ESP,2023-06-01,1198,686,512
LTA Kuala Lumpur Terminal 1,ESP,2023-07-01,3426,1681,1745
LTA Kuala Lumpur Terminal 1,ESP,2023-08-01,4627,2307,2320
LTA Kuala Lumpur Terminal 1,ESP,2023-09-01,2401,1261,1140
LTA Kuala Lumpur Terminal 1,ESP,2023-10-01,1976,1111,865
LTA Kuala Lumpur Terminal 1,ESP,2023-11-01,2106,1362,744
LTA Kuala Lumpur Terminal 1,EST,2020-01-01,154,78,76
LTA Kuala Lumpur Terminal 1,EST,2020-02-01,330,152,178
LTA Kuala Lumpur Terminal 1,EST,2020-03-01,39,22,17
LTA Kuala Lumpur Terminal 1,EST,2020-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,EST,2020-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,EST,2020-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,EST,2020-07-01,5,5,0
LTA Kuala Lumpur Terminal 1,EST,2020-08-01,1,1,0
LTA Kuala Lumpur Terminal 1,EST,2020-09-01,0,0,0
LTA Kuala Lumpur Terminal 1,EST,2020-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,EST,2020-11-01,3,3,0
LTA Kuala Lumpur Terminal 1,EST,2020-12-01,0,0,0
LTA Kuala Lumpur Terminal 1,EST,2021-01-01,1,1,0
LTA Kuala Lumpur Terminal 1,EST,2021-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,EST,2021-03-01,2,2,0
LTA Kuala Lumpur Terminal 1,EST,2021-04-01,3,3,0
LTA Kuala Lumpur Terminal 1,EST,2021-05-01,4,3,1
LTA Kuala Lumpur Terminal 1,EST,2021-06-01,1,1,0
LTA Kuala Lumpur Terminal 1,EST,2021-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,EST,2021-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,EST,2021-09-01,4,1,3
LTA Kuala Lumpur Terminal 1,EST,2021-10-01,1,1,0
LTA Kuala Lumpur Terminal 1,EST,2021-11-01,6,6,0
LTA Kuala Lumpur Terminal 1,EST,2021-12-01,4,3,1
LTA Kuala Lumpur Terminal 1,EST,2022-01-01,7,4,3
LTA Kuala Lumpur Terminal 1,EST,2022-02-01,3,1,2
LTA Kuala Lumpur Terminal 1,EST,2022-03-01,9,8,1
LTA Kuala Lumpur Terminal 1,EST,2022-04-01,17,8,9
LTA Kuala Lumpur Terminal 1,EST,2022-05-01,22,15,7
LTA Kuala Lumpur Terminal 1,EST,2022-06-01,18,9,9
LTA Kuala Lumpur Terminal 1,EST,2022-07-01,24,13,11
LTA Kuala Lumpur Terminal 1,EST,2022-08-01,48,21,27
LTA Kuala Lumpur Terminal 1,EST,2022-09-01,47,31,16
LTA Kuala Lumpur Terminal 1,EST,2022-10-01,68,36,32
LTA Kuala Lumpur Terminal 1,EST,2022-11-01,71,36,35
LTA Kuala Lumpur Terminal 1,EST,2022-12-01,159,64,95
LTA Kuala Lumpur Terminal 1,EST,2023-01-01,112,59,53
LTA Kuala Lumpur Terminal 1,EST,2023-02-01,196,102,94
LTA Kuala Lumpur Terminal 1,EST,2023-03-01,131,52,79
LTA Kuala Lumpur Terminal 1,EST,2023-04-01,75,41,34
LTA Kuala Lumpur Terminal 1,EST,2023-05-01,39,14,25
LTA Kuala Lumpur Terminal 1,EST,2023-06-01,51,23,28
LTA Kuala Lumpur Terminal 1,EST,2023-07-01,42,23,19
LTA Kuala Lumpur Terminal 1,EST,2023-08-01,39,18,21
LTA Kuala Lumpur Terminal 1,EST,2023-09-01,69,48,21
LTA Kuala Lumpur Terminal 1,EST,2023-10-01,131,66,65
LTA Kuala Lumpur Terminal 1,EST,2023-11-01,198,103,95
LTA Kuala Lumpur Terminal 1,ETH,2020-01-01,36,20,16
LTA Kuala Lumpur Terminal 1,ETH,2020-02-01,33,21,12
LTA Kuala Lumpur Terminal 1,ETH,2020-03-01,12,5,7
LTA Kuala Lumpur Terminal 1,ETH,2020-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,ETH,2020-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,ETH,2020-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,ETH,2020-07-01,3,3,0
LTA Kuala Lumpur Terminal 1,ETH,2020-08-01,2,1,1
LTA Kuala Lumpur Terminal 1,ETH,2020-09-01,1,1,0
LTA Kuala Lumpur Terminal 1,ETH,2020-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,ETH,2020-11-01,0,0,0
LTA Kuala Lumpur Terminal 1,ETH,2020-12-01,3,3,0
LTA Kuala Lumpur Terminal 1,ETH,2021-01-01,0,0,0
LTA Kuala Lumpur Terminal 1,ETH,2021-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,ETH,2021-03-01,5,4,1
LTA Kuala Lumpur Terminal 1,ETH,2021-04-01,4,2,2
LTA Kuala Lumpur Terminal 1,ETH,2021-05-01,8,4,4
LTA Kuala Lumpur Terminal 1,ETH,2021-06-01,4,2,2
LTA Kuala Lumpur Terminal 1,ETH,2021-07-01,2,1,1
LTA Kuala Lumpur Terminal 1,ETH,2021-08-01,1,1,0
LTA Kuala Lumpur Terminal 1,ETH,2021-09-01,4,4,0
LTA Kuala Lumpur Terminal 1,ETH,2021-10-01,4,2,2
LTA Kuala Lumpur Terminal 1,ETH,2021-11-01,10,2,8
LTA Kuala Lumpur Terminal 1,ETH,2021-12-01,3,2,1
LTA Kuala Lumpur Terminal 1,ETH,2022-01-01,14,8,6
LTA Kuala Lumpur Terminal 1,ETH,2022-02-01,5,5,0
LTA Kuala Lumpur Terminal 1,ETH,2022-03-01,12,7,5
LTA Kuala Lumpur Terminal 1,ETH,2022-04-01,6,4,2
LTA Kuala Lumpur Terminal 1,ETH,2022-05-01,25,23,2
LTA Kuala Lumpur Terminal 1,ETH,2022-06-01,14,11,3
LTA Kuala Lumpur Terminal 1,ETH,2022-07-01,30,14,16
LTA Kuala Lumpur Terminal 1,ETH,2022-08-01,29,16,13
LTA Kuala Lumpur Terminal 1,ETH,2022-09-01,17,8,9
LTA Kuala Lumpur Terminal 1,ETH,2022-10-01,49,46,3
LTA Kuala Lumpur Terminal 1,ETH,2022-11-01,26,19,7
LTA Kuala Lumpur Terminal 1,ETH,2022-12-01,16,10,6
LTA Kuala Lumpur Terminal 1,ETH,2023-01-01,30,19,11
LTA Kuala Lumpur Terminal 1,ETH,2023-02-01,27,22,5
LTA Kuala Lumpur Terminal 1,ETH,2023-03-01,20,17,3
LTA Kuala Lumpur Terminal 1,ETH,2023-04-01,15,11,4
LTA Kuala Lumpur Terminal 1,ETH,2023-05-01,23,13,10
LTA Kuala Lumpur Terminal 1,ETH,2023-06-01,37,23,14
LTA Kuala Lumpur Terminal 1,ETH,2023-07-01,40,20,20
LTA Kuala Lumpur Terminal 1,ETH,2023-08-01,43,21,22
LTA Kuala Lumpur Terminal 1,ETH,2023-09-01,38,22,16
LTA Kuala Lumpur Terminal 1,ETH,2023-10-01,53,34,19
LTA Kuala Lumpur Terminal 1,ETH,2023-11-01,32,25,7
LTA Kuala Lumpur Terminal 1,FIN,2020-01-01,906,493,413
LTA Kuala Lumpur Terminal 1,FIN,2020-02-01,1122,595,527
LTA Kuala Lumpur Terminal 1,FIN,2020-03-01,244,137,107
LTA Kuala Lumpur Terminal 1,FIN,2020-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,FIN,2020-05-01,2,1,1
LTA Kuala Lumpur Terminal 1,FIN,2020-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,FIN,2020-07-01,8,6,2
LTA Kuala Lumpur Terminal 1,FIN,2020-08-01,10,5,5
LTA Kuala Lumpur Terminal 1,FIN,2020-09-01,8,4,4
LTA Kuala Lumpur Terminal 1,FIN,2020-10-01,2,1,1
LTA Kuala Lumpur Terminal 1,FIN,2020-11-01,5,5,0
LTA Kuala Lumpur Terminal 1,FIN,2020-12-01,6,5,1
LTA Kuala Lumpur Terminal 1,FIN,2021-01-01,9,6,3
LTA Kuala Lumpur Terminal 1,FIN,2021-02-01,10,6,4
LTA Kuala Lumpur Terminal 1,FIN,2021-03-01,15,13,2
LTA Kuala Lumpur Terminal 1,FIN,2021-04-01,6,4,2
LTA Kuala Lumpur Terminal 1,FIN,2021-05-01,8,8,0
LTA Kuala Lumpur Terminal 1,FIN,2021-06-01,7,5,2
LTA Kuala Lumpur Terminal 1,FIN,2021-07-01,16,13,3
LTA Kuala Lumpur Terminal 1,FIN,2021-08-01,16,12,4
LTA Kuala Lumpur Terminal 1,FIN,2021-09-01,23,19,4
LTA Kuala Lumpur Terminal 1,FIN,2021-10-01,12,7,5
LTA Kuala Lumpur Terminal 1,FIN,2021-11-01,19,18,1
LTA Kuala Lumpur Terminal 1,FIN,2021-12-01,35,24,11
LTA Kuala Lumpur Terminal 1,FIN,2022-01-01,45,29,16
LTA Kuala Lumpur Terminal 1,FIN,2022-02-01,23,19,4
LTA Kuala Lumpur Terminal 1,FIN,2022-03-01,45,30,15
LTA Kuala Lumpur Terminal 1,FIN,2022-04-01,138,93,45
LTA Kuala Lumpur Terminal 1,FIN,2022-05-01,109,84,25
LTA Kuala Lumpur Terminal 1,FIN,2022-06-01,132,97,35
LTA Kuala Lumpur Terminal 1,FIN,2022-07-01,155,98,57
LTA Kuala Lumpur Terminal 1,FIN,2022-08-01,133,87,46
LTA Kuala Lumpur Terminal 1,FIN,2022-09-01,203,137,66
LTA Kuala Lumpur Terminal 1,FIN,2022-10-01,292,172,120
LTA Kuala Lumpur Terminal 1,FIN,2022-11-01,408,241,167
LTA Kuala Lumpur Terminal 1,FIN,2022-12-01,404,220,184
LTA Kuala Lumpur Terminal 1,FIN,2023-01-01,458,270,188
LTA Kuala Lumpur Terminal 1,FIN,2023-02-01,399,226,173
LTA Kuala Lumpur Terminal 1,FIN,2023-03-01,411,231,180
LTA Kuala Lumpur Terminal 1,FIN,2023-04-01,275,151,124
LTA Kuala Lumpur Terminal 1,FIN,2023-05-01,202,137,65
LTA Kuala Lumpur Terminal 1,FIN,2023-06-01,210,129,81
LTA Kuala Lumpur Terminal 1,FIN,2023-07-01,268,156,112
LTA Kuala Lumpur Terminal 1,FIN,2023-08-01,211,132,79
LTA Kuala Lumpur Terminal 1,FIN,2023-09-01,241,167,74
LTA Kuala Lumpur Terminal 1,FIN,2023-10-01,320,178,142
LTA Kuala Lumpur Terminal 1,FIN,2023-11-01,340,200,140
LTA Kuala Lumpur Terminal 1,FJI,2020-01-01,73,44,29
LTA Kuala Lumpur Terminal 1,FJI,2020-02-01,47,31,16
LTA Kuala Lumpur Terminal 1,FJI,2020-03-01,20,13,7
LTA Kuala Lumpur Terminal 1,FJI,2020-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,FJI,2020-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,FJI,2020-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,FJI,2020-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,FJI,2020-08-01,1,1,0
LTA Kuala Lumpur Terminal 1,FJI,2020-09-01,0,0,0
LTA Kuala Lumpur Terminal 1,FJI,2020-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,FJI,2020-11-01,1,0,1
LTA Kuala Lumpur Terminal 1,FJI,2020-12-01,5,3,2
LTA Kuala Lumpur Terminal 1,FJI,2021-01-01,0,0,0
LTA Kuala Lumpur Terminal 1,FJI,2021-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,FJI,2021-03-01,1,0,1
LTA Kuala Lumpur Terminal 1,FJI,2021-04-01,1,1,0
LTA Kuala Lumpur Terminal 1,FJI,2021-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,FJI,2021-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,FJI,2021-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,FJI,2021-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,FJI,2021-09-01,0,0,0
LTA Kuala Lumpur Terminal 1,FJI,2021-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,FJI,2021-11-01,2,0,2
LTA Kuala Lumpur Terminal 1,FJI,2021-12-01,1,1,0
LTA Kuala Lumpur Terminal 1,FJI,2022-01-01,2,0,2
LTA Kuala Lumpur Terminal 1,FJI,2022-02-01,1,1,0
LTA Kuala Lumpur Terminal 1,FJI,2022-03-01,2,1,1
LTA Kuala Lumpur Terminal 1,FJI,2022-04-01,11,5,6
LTA Kuala Lumpur Terminal 1,FJI,2022-05-01,10,8,2
LTA Kuala Lumpur Terminal 1,FJI,2022-06-01,22,17,5
LTA Kuala Lumpur Terminal 1,FJI,2022-07-01,31,15,16
LTA Kuala Lumpur Terminal 1,FJI,2022-08-01,40,24,16
LTA Kuala Lumpur Terminal 1,FJI,2022-09-01,53,30,23
LTA Kuala Lumpur Terminal 1,FJI,2022-10-01,63,42,21
LTA Kuala Lumpur Terminal 1,FJI,2022-11-01,46,26,20
LTA Kuala Lumpur Terminal 1,FJI,2022-12-01,81,44,37
LTA Kuala Lumpur Terminal 1,FJI,2023-01-01,68,30,38
LTA Kuala Lumpur Terminal 1,FJI,2023-02-01,45,28,17
LTA Kuala Lumpur Terminal 1,FJI,2023-03-01,68,38,30
LTA Kuala Lumpur Terminal 1,FJI,2023-04-01,50,24,26
LTA Kuala Lumpur Terminal 1,FJI,2023-05-01,65,40,25
LTA Kuala Lumpur Terminal 1,FJI,2023-06-01,101,53,48
LTA Kuala Lumpur Terminal 1,FJI,2023-07-01,81,53,28
LTA Kuala Lumpur Terminal 1,FJI,2023-08-01,105,65,40
LTA Kuala Lumpur Terminal 1,FJI,2023-09-01,83,43,40
LTA Kuala Lumpur Terminal 1,FJI,2023-10-01,75,36,39
LTA Kuala Lumpur Terminal 1,FJI,2023-11-01,69,36,33
LTA Kuala Lumpur Terminal 1,FRA,2020-01-01,5620,3497,2123
LTA Kuala Lumpur Terminal 1,FRA,2020-02-01,6485,3864,2621
LTA Kuala Lumpur Terminal 1,FRA,2020-03-01,2170,1301,869
LTA Kuala Lumpur Terminal 1,FRA,2020-04-01,2,1,1
LTA Kuala Lumpur Terminal 1,FRA,2020-05-01,7,7,0
LTA Kuala Lumpur Terminal 1,FRA,2020-06-01,19,15,4
LTA Kuala Lumpur Terminal 1,FRA,2020-07-01,60,38,22
LTA Kuala Lumpur Terminal 1,FRA,2020-08-01,120,72,48
LTA Kuala Lumpur Terminal 1,FRA,2020-09-01,82,55,27
LTA Kuala Lumpur Terminal 1,FRA,2020-10-01,78,48,30
LTA Kuala Lumpur Terminal 1,FRA,2020-11-01,42,33,9
LTA Kuala Lumpur Terminal 1,FRA,2020-12-01,50,36,14
LTA Kuala Lumpur Terminal 1,FRA,2021-01-01,117,86,31
LTA Kuala Lumpur Terminal 1,FRA,2021-02-01,52,38,14
LTA Kuala Lumpur Terminal 1,FRA,2021-03-01,72,57,15
LTA Kuala Lumpur Terminal 1,FRA,2021-04-01,62,48,14
LTA Kuala Lumpur Terminal 1,FRA,2021-05-01,79,59,20
LTA Kuala Lumpur Terminal 1,FRA,2021-06-01,50,41,9
LTA Kuala Lumpur Terminal 1,FRA,2021-07-01,99,72,27
LTA Kuala Lumpur Terminal 1,FRA,2021-08-01,417,243,174
LTA Kuala Lumpur Terminal 1,FRA,2021-09-01,242,167,75
LTA Kuala Lumpur Terminal 1,FRA,2021-10-01,176,118,58
LTA Kuala Lumpur Terminal 1,FRA,2021-11-01,163,117,46
LTA Kuala Lumpur Terminal 1,FRA,2021-12-01,352,241,111
LTA Kuala Lumpur Terminal 1,FRA,2022-01-01,657,474,183
LTA Kuala Lumpur Terminal 1,FRA,2022-02-01,392,270,122
LTA Kuala Lumpur Terminal 1,FRA,2022-03-01,558,417,141
LTA Kuala Lumpur Terminal 1,FRA,2022-04-01,1425,951,474
LTA Kuala Lumpur Terminal 1,FRA,2022-05-01,2026,1318,708
LTA Kuala Lumpur Terminal 1,FRA,2022-06-01,2332,1458,874
LTA Kuala Lumpur Terminal 1,FRA,2022-07-01,4805,2675,2130
LTA Kuala Lumpur Terminal 1,FRA,2022-08-01,7362,3984,3378
LTA Kuala Lumpur Terminal 1,FRA,2022-09-01,3906,2304,1602
LTA Kuala Lumpur Terminal 1,FRA,2022-10-01,3792,2374,1418
LTA Kuala Lumpur Terminal 1,FRA,2022-11-01,2793,1915,878
LTA Kuala Lumpur Terminal 1,FRA,2022-12-01,2852,1721,1131
LTA Kuala Lumpur Terminal 1,FRA,2023-01-01,3608,2156,1452
LTA Kuala Lumpur Terminal 1,FRA,2023-02-01,4184,2527,1657
LTA Kuala Lumpur Terminal 1,FRA,2023-03-01,4174,2511,1663
LTA Kuala Lumpur Terminal 1,FRA,2023-04-01,3709,2151,1558
LTA Kuala Lumpur Terminal 1,FRA,2023-05-01,4173,2453,1720
LTA Kuala Lumpur Terminal 1,FRA,2023-06-01,4126,2447,1679
LTA Kuala Lumpur Terminal 1,FRA,2023-07-01,10181,5424,4757
LTA Kuala Lumpur Terminal 1,FRA,2023-08-01,9180,4836,4344
LTA Kuala Lumpur Terminal 1,FRA,2023-09-01,5039,2940,2099
LTA Kuala Lumpur Terminal 1,FRA,2023-10-01,4904,2999,1905
LTA Kuala Lumpur Terminal 1,FRA,2023-11-01,4247,2863,1384
LTA Kuala Lumpur Terminal 1,FSM,2020-01-01,1,1,0
LTA Kuala Lumpur Terminal 1,FSM,2020-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2020-03-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2020-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2020-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2020-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2020-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2020-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2020-09-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2020-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2020-11-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2020-12-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2021-01-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2021-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2021-03-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2021-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2021-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2021-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2021-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2021-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2021-09-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2021-10-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2021-11-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2021-12-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2022-01-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2022-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2022-03-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2022-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2022-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2022-06-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2022-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2022-08-01,1,0,1
LTA Kuala Lumpur Terminal 1,FSM,2022-09-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2022-10-01,1,1,0
LTA Kuala Lumpur Terminal 1,FSM,2022-11-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2022-12-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2023-01-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2023-02-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2023-03-01,1,0,1
LTA Kuala Lumpur Terminal 1,FSM,2023-04-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2023-05-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2023-06-01,2,1,1
LTA Kuala Lumpur Terminal 1,FSM,2023-07-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2023-08-01,0,0,0
LTA Kuala Lumpur Terminal 1,FSM,2023-09-01,1,1,0
LTA Kuala Lumpur Terminal 1,FSM,2023-10-01,1,0,1
LTA Kuala Lumpur Terminal 1,FSM,2023-11-01,10,5,5
LTA Kuala Lumpur Terminal 1,GAB,2020-01-01,2,0,2
LTA Kuala Lumpur Terminal 1,GAB,2020-02-01,5,4,1
